quarter,state,specialty,hcp_segment,kol_flag,product,molecule,company,moa,route_admin,nrx_count,trx_count,refill_rate,market_share_pct,commercial_payer_pct,medicare_payer_pct,medicaid_payer_pct,cash_pay_pct,pa_required,step_edit_required,formulary_tier,payer_access_score_1_10,wac_monthly_usd,net_price_monthly_usd,gross_to_net_pct,efficacy_perception_1_10,safety_perception_1_10,convenience_perception_1_10,value_perception_1_10,hcp_nps,rep_accessible,digital_engager,samples_accepted,indication_t2dm,indication_obesity,indication_cv_risk
2024Q3,TX,Endocrinology,Mid Volume (Decile 2-5),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,57,321,5.63,17.7,40.4,24.5,35.2,9.1,True,True,Tier 3 Non-Pref,7.9,1023,784.0,23.4,7.4,5.9,7.1,6.5,13,False,False,True,True,False,True
2024Q1,MA,Internal Medicine,Mid Volume (Decile 2-5),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,39,142,3.64,2.6,71.2,33.0,0.0,5.1,True,False,Tier 3 Non-Pref,5.2,587,433.0,26.2,7.2,6.5,7.1,5.9,-16,True,False,False,True,False,False
2024Q4,NJ,Primary Care,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,68,413,6.07,9.0,53.8,22.4,23.7,4.3,False,True,Specialty,5.5,624,389.0,37.7,6.3,7.5,6.4,7.1,41,False,True,False,True,False,False
2024Q3,WI,Internal Medicine,Non-Writer,False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,44,201,4.57,2.2,57.6,27.9,14.4,10.4,False,True,Tier 2 Preferred,4.2,587,461.0,21.5,7.1,7.5,7.4,5.1,23,False,True,True,True,False,False
2024Q4,IL,Primary Care,Mid Volume (Decile 2-5),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,54,227,4.2,8.5,49.2,18.7,32.1,3.6,False,False,Specialty,4.0,624,484.0,22.4,9.1,7.1,6.3,5.8,-5,False,True,False,True,False,False
2024Q1,GA,Endocrinology,Non-Writer,False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,9,43,4.78,1.4,41.8,29.0,29.2,5.6,True,True,Tier 3 Non-Pref,6.7,492,394.0,20.0,7.1,9.0,8.0,3.9,51,True,True,False,True,False,False
2024Q2,MI,Endocrinology,Low Volume (Decile 6-10),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,29,154,5.31,4.0,40.9,30.0,29.1,5.6,True,False,Tier 3 Non-Pref,5.4,587,404.0,31.2,6.6,7.2,5.7,6.3,13,True,False,False,True,False,False
2024Q2,TX,Endocrinology,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,7,25,3.57,3.0,43.9,25.0,31.1,10.7,False,True,Tier 2 Preferred,7.3,492,286.0,41.8,8.1,7.8,5.9,6.4,21,True,True,False,True,False,False
2024Q3,NC,Endocrinology,Mid Volume (Decile 2-5),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,4,14,3.5,3.0,60.0,22.7,17.4,3.2,False,True,Tier 3 Non-Pref,8.5,492,346.0,29.6,6.7,6.5,8.8,5.0,40,True,True,True,True,False,False
2024Q1,WI,Obesity Medicine,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,83,365,4.4,20.8,55.2,31.6,13.1,6.3,False,False,Not Covered,6.6,1023,733.0,28.4,7.5,7.5,6.2,3.1,26,True,True,False,True,False,True
2024Q4,GA,Primary Care,Mid Volume (Decile 2-5),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,49,168,3.43,20.2,64.1,22.0,13.9,2.3,True,False,Tier 2 Preferred,6.6,1023,690.0,32.6,6.1,4.6,7.4,6.5,44,True,True,False,True,False,True
2025Q1,CA,Cardiology,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,1,4,4.0,0.6,49.2,18.9,31.9,11.6,True,True,Tier 2 Preferred,4.6,492,310.0,36.9,8.7,7.8,7.4,6.2,40,True,True,True,True,False,False
2024Q1,NJ,Endocrinology,Low Volume (Decile 6-10),True,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,20,74,3.7,6.3,52.5,24.0,23.5,4.2,True,True,Tier 2 Preferred,6.2,812,501.0,38.3,6.7,7.9,7.3,6.6,22,True,True,False,True,False,False
2024Q1,TX,Primary Care,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,35,141,4.03,6.6,46.3,40.5,13.3,7.1,True,True,Specialty,6.0,624,431.0,30.9,6.7,7.1,6.8,6.7,58,True,False,True,True,False,False
2024Q4,MI,Internal Medicine,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,7,20,2.86,1.6,60.2,18.9,20.9,9.0,False,False,Tier 3 Non-Pref,7.5,492,355.0,27.9,7.2,8.0,8.6,5.4,24,False,False,False,True,False,False
2024Q2,VA,Primary Care,Non-Writer,False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,79,460,5.82,16.0,53.5,19.3,27.2,5.0,True,True,Specialty,6.3,1349,1014.0,24.8,6.6,7.0,8.2,5.7,29,False,False,False,True,True,False
2025Q1,IN,Internal Medicine,Mid Volume (Decile 2-5),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,43,172,4.0,18.5,55.0,20.6,24.4,3.6,True,True,Tier 2 Preferred,8.4,1349,1010.0,25.1,6.3,8.3,7.9,4.6,44,False,False,False,True,True,False
2024Q1,NJ,Endocrinology,Low Volume (Decile 6-10),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,172,1039,6.04,21.6,40.4,21.4,38.1,6.2,True,False,Specialty,8.1,936,584.0,37.6,6.8,5.2,5.9,4.3,48,True,False,True,True,False,True
2025Q1,VA,Endocrinology,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,113,494,4.37,10.2,68.9,25.3,5.7,10.4,True,True,Not Covered,8.3,624,496.0,20.5,7.6,5.0,6.7,3.5,60,True,False,False,True,False,False
2025Q1,MD,Primary Care,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,33,198,6.0,10.2,71.2,24.4,4.4,8.2,True,True,Tier 2 Preferred,7.2,624,469.0,24.9,7.1,6.5,7.3,5.5,-14,True,True,False,True,False,False
2024Q3,IN,Internal Medicine,Mid Volume (Decile 2-5),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,36,109,3.03,8.0,55.7,41.4,2.9,2.3,True,True,Tier 2 Preferred,8.2,743,524.0,29.5,6.5,8.2,7.7,6.4,12,True,True,True,True,False,False
2024Q4,MI,Primary Care,Non-Writer,False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,93,275,2.96,8.8,46.1,23.8,30.1,8.8,False,True,Tier 3 Non-Pref,4.3,624,367.0,41.2,5.3,7.5,5.8,5.0,76,True,True,False,True,False,False
2024Q3,OH,Internal Medicine,High Volume (Top Decile),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,25,110,4.4,8.2,71.0,21.4,7.6,7.0,True,True,Not Covered,8.1,743,584.0,21.4,5.7,7.2,8.7,3.9,65,True,True,True,True,False,False
2024Q3,TN,Nephrology,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,35,209,5.97,13.1,71.7,34.7,0.0,11.3,True,True,Not Covered,4.3,1349,925.0,31.5,7.5,6.5,6.6,6.8,58,True,False,False,True,True,False
2024Q2,NC,Primary Care,High Volume (Top Decile),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,1,3,3.0,18.3,71.3,40.9,0.0,8.1,False,False,Not Covered,5.8,1023,613.0,40.1,7.2,6.1,7.7,6.1,15,True,True,True,True,False,True
2024Q4,IL,Primary Care,Non-Writer,False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,23,120,5.22,0.0,64.1,28.5,7.5,8.9,True,True,Specialty,8.0,812,580.0,28.6,6.3,6.7,5.9,4.2,11,True,True,False,True,False,False
2024Q2,FL,Endocrinology,Mid Volume (Decile 2-5),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,17,86,5.06,3.2,50.0,31.4,18.6,9.5,True,True,Specialty,8.5,743,594.0,20.0,5.8,6.8,7.8,5.2,62,False,True,True,True,False,False
2024Q3,TX,Primary Care,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,39,234,6.0,6.4,62.8,21.9,15.3,9.9,False,True,Not Covered,4.2,624,439.0,29.6,6.7,7.6,7.0,6.8,2,True,False,False,True,False,False
2024Q2,MA,Primary Care,Low Volume (Decile 6-10),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,24,97,4.04,3.3,53.2,39.2,7.5,3.7,True,True,Tier 3 Non-Pref,6.1,686,538.0,21.6,7.5,8.5,6.2,6.9,44,True,True,True,True,False,False
2024Q1,AZ,Primary Care,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,69,225,3.26,17.3,43.9,36.9,19.2,11.8,True,True,Specialty,3.7,1349,838.0,37.9,6.7,7.0,7.8,6.3,15,True,False,True,True,True,False
2024Q1,AZ,Internal Medicine,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,59,352,5.97,9.3,47.6,41.3,11.1,11.4,True,True,Tier 3 Non-Pref,6.1,624,369.0,40.9,6.2,7.3,5.9,6.2,0,False,True,True,True,False,False
2025Q1,WI,Internal Medicine,Non-Writer,False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,38,233,6.13,7.2,41.2,38.7,20.2,8.4,True,True,Specialty,5.3,743,520.0,30.1,6.3,8.0,7.1,4.0,61,False,True,False,True,False,False
2024Q4,FL,Endocrinology,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,18,101,5.61,3.9,43.1,20.9,36.0,3.0,False,False,Specialty,7.8,492,292.0,40.7,8.5,7.3,7.8,6.9,-15,True,True,False,True,False,False
2024Q1,NC,Primary Care,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,37,116,3.14,8.7,45.9,31.4,22.7,5.2,True,True,Specialty,9.0,624,417.0,33.2,7.3,7.8,6.1,6.0,-14,False,False,True,True,False,False
2024Q2,NC,Endocrinology,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,95,332,3.49,16.6,48.7,20.8,30.5,10.7,True,True,Tier 3 Non-Pref,4.7,1349,832.0,38.3,8.2,6.5,7.3,6.0,11,False,False,False,True,True,False
2025Q1,CA,Primary Care,Low Volume (Decile 6-10),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,29,118,4.07,1.1,42.9,38.5,18.5,2.2,True,True,Specialty,4.7,587,467.0,20.5,7.7,7.3,6.5,7.8,24,True,True,False,True,False,False
2024Q1,MI,Nephrology,Mid Volume (Decile 2-5),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,14,48,3.43,3.3,64.9,31.5,3.5,11.6,True,False,Tier 3 Non-Pref,5.3,812,576.0,29.1,7.8,7.6,6.9,6.7,55,True,False,True,True,False,False
2024Q2,GA,Endocrinology,Mid Volume (Decile 2-5),True,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,54,265,4.91,10.6,51.9,25.3,22.8,10.1,True,True,Not Covered,4.0,1059,722.0,31.8,9.2,7.7,7.0,5.3,52,True,False,False,True,True,False
2024Q4,VA,Obesity Medicine,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,119,595,5.0,14.8,52.0,31.5,16.5,6.0,True,False,Tier 3 Non-Pref,7.3,1349,1067.0,20.9,7.9,6.5,7.0,5.2,61,False,False,False,True,True,False
2024Q1,PA,Primary Care,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,46,249,5.41,14.2,70.8,38.5,0.0,3.1,False,False,Tier 2 Preferred,5.2,1349,1084.0,19.6,8.7,7.6,7.1,5.5,21,False,True,False,True,True,False
2024Q4,MA,Primary Care,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,25,105,4.2,14.2,63.4,27.6,9.0,9.0,True,False,Not Covered,5.8,1059,630.0,40.6,7.9,9.1,7.8,5.0,25,True,True,False,True,True,False
2025Q1,WI,Endocrinology,Mid Volume (Decile 2-5),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,37,176,4.76,2.4,45.6,36.4,18.0,8.0,True,True,Not Covered,8.8,587,386.0,34.2,6.8,8.7,6.8,6.3,22,False,True,False,True,False,False
2024Q3,NY,Endocrinology,Mid Volume (Decile 2-5),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,78,220,2.82,7.0,55.8,24.3,19.9,11.3,True,False,Not Covered,8.9,624,448.0,28.3,6.0,6.7,6.5,7.1,-13,True,True,True,True,False,False
2025Q1,OH,Cardiology,Mid Volume (Decile 2-5),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,30,88,2.93,21.8,50.9,39.3,9.8,3.3,False,True,Tier 3 Non-Pref,4.5,936,582.0,37.9,6.3,6.6,7.6,4.4,66,False,True,True,True,False,True
2025Q1,TX,Primary Care,Low Volume (Decile 6-10),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,38,117,3.08,0.5,52.6,41.4,6.0,11.9,True,False,Not Covered,7.3,587,430.0,26.7,6.5,8.1,6.0,4.9,70,False,True,False,True,False,False
2024Q3,CA,Endocrinology,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,122,620,5.08,18.8,66.2,26.5,7.3,7.8,True,False,Not Covered,4.6,1023,823.0,19.5,9.0,8.6,7.2,7.1,-3,False,True,False,True,False,True
2024Q2,MD,Endocrinology,High Volume (Top Decile),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,42,189,4.5,2.9,66.7,31.7,1.6,11.9,False,True,Specialty,4.2,587,398.0,32.2,6.5,6.4,8.2,7.0,19,True,False,False,True,False,False
2024Q1,WA,Endocrinology,Mid Volume (Decile 2-5),True,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,75,381,5.08,10.4,44.5,21.0,34.5,7.3,False,False,Tier 2 Preferred,7.4,1059,742.0,29.9,6.7,7.5,7.8,6.8,80,True,False,True,True,True,False
2024Q1,IN,Primary Care,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,41,253,6.17,9.5,57.9,35.6,6.5,11.0,True,False,Tier 3 Non-Pref,4.7,743,588.0,20.8,6.4,6.0,8.5,7.4,64,False,False,True,True,False,False
2024Q1,PA,Internal Medicine,Mid Volume (Decile 2-5),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,19,61,3.21,5.8,60.9,37.9,1.2,2.3,False,True,Tier 2 Preferred,8.5,812,647.0,20.3,5.7,8.7,7.3,7.5,31,False,True,False,True,False,False
2025Q1,WI,Primary Care,Mid Volume (Decile 2-5),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,38,180,4.74,2.6,70.9,32.3,0.0,6.8,False,False,Specialty,6.3,587,366.0,37.6,7.1,6.8,6.6,6.2,85,True,False,True,True,False,False
2024Q4,IL,Endocrinology,Non-Writer,False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,37,145,3.92,14.1,65.8,21.0,13.2,5.2,False,False,Tier 3 Non-Pref,7.8,1349,1082.0,19.8,7.0,7.9,7.3,7.2,83,False,False,True,True,True,False
2024Q3,FL,Endocrinology,High Volume (Top Decile),True,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,53,223,4.21,9.1,66.0,37.7,0.0,6.0,False,False,Tier 3 Non-Pref,5.6,624,456.0,27.0,6.7,9.1,7.6,7.5,37,True,False,False,True,False,False
2024Q3,OH,Internal Medicine,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,11,54,4.91,1.3,46.3,22.7,31.0,10.5,True,False,Specialty,9.3,492,330.0,32.9,7.9,7.5,8.0,3.5,-18,False,False,False,True,False,False
2024Q2,NC,Endocrinology,Low Volume (Decile 6-10),True,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,14,62,4.43,6.0,41.0,30.7,28.3,3.0,True,False,Tier 3 Non-Pref,8.5,812,656.0,19.2,7.2,6.4,7.6,6.1,29,True,False,True,True,False,False
2024Q2,WI,Primary Care,High Volume (Top Decile),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,36,147,4.08,10.5,54.9,39.1,5.9,6.9,True,True,Tier 2 Preferred,6.8,1059,705.0,33.4,7.8,7.8,7.2,5.0,35,True,False,False,True,True,False
2025Q1,NJ,Primary Care,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,80,267,3.34,19.5,46.2,31.0,22.8,6.2,True,False,Tier 3 Non-Pref,7.1,1023,810.0,20.8,8.5,7.1,9.0,6.2,43,True,False,False,True,False,True
2024Q2,IL,Primary Care,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,112,339,3.03,20.2,67.7,25.3,7.0,9.7,False,True,Not Covered,8.7,1023,630.0,38.5,10.0,8.9,8.0,4.8,39,True,False,False,True,False,True
2024Q1,IL,Primary Care,Mid Volume (Decile 2-5),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,56,258,4.61,15.6,63.5,29.3,7.2,10.6,True,True,Tier 2 Preferred,6.5,1349,996.0,26.2,6.2,8.7,6.8,7.3,81,True,True,True,True,True,False
2024Q1,FL,Nephrology,Non-Writer,False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,11,40,3.64,1.8,60.7,41.1,0.0,4.9,False,False,Specialty,9.4,492,380.0,22.8,7.4,6.3,8.3,5.4,-7,True,False,False,True,False,False
2025Q1,FL,Primary Care,High Volume (Top Decile),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,15,54,3.6,1.9,65.2,24.4,10.4,11.2,True,True,Tier 3 Non-Pref,5.3,492,324.0,34.1,8.0,7.6,5.9,4.2,71,False,True,True,True,False,False
2024Q3,IL,Endocrinology,High Volume (Top Decile),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,12,57,4.75,2.9,48.5,37.2,14.3,6.0,True,False,Tier 2 Preferred,9.2,812,580.0,28.5,8.1,7.6,5.9,4.1,6,True,True,False,True,False,False
2024Q4,OH,Endocrinology,Non-Writer,False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,30,165,5.5,4.2,43.1,36.4,20.4,8.0,False,False,Not Covered,7.0,812,492.0,39.4,7.2,7.0,7.3,6.3,76,False,False,True,True,False,False
2024Q3,FL,Primary Care,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,38,234,6.16,9.4,66.4,20.5,13.1,11.6,True,True,Specialty,3.5,1059,805.0,24.0,7.2,6.2,6.7,4.1,63,False,True,False,True,True,False
2024Q3,TX,Primary Care,Non-Writer,False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,10,56,5.6,6.8,40.0,26.1,33.9,2.7,True,True,Tier 3 Non-Pref,6.3,743,444.0,40.3,7.7,9.0,7.9,5.4,22,True,True,True,True,False,False
2024Q2,NC,Endocrinology,Mid Volume (Decile 2-5),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,48,146,3.04,5.5,61.5,28.9,9.6,2.2,False,False,Not Covered,9.1,587,407.0,30.6,8.3,6.8,5.5,6.8,51,True,False,True,True,False,False
2024Q3,TN,Primary Care,Mid Volume (Decile 2-5),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,120,496,4.13,21.8,42.6,27.0,30.5,4.3,False,False,Tier 2 Preferred,3.8,936,699.0,25.4,7.6,6.5,7.9,6.4,24,True,False,False,True,False,True
2024Q3,NC,Internal Medicine,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,53,211,3.98,20.3,45.1,30.8,24.1,11.8,True,True,Tier 2 Preferred,8.6,1023,723.0,29.4,6.6,7.3,8.3,5.5,37,False,False,False,True,False,True
2024Q2,IN,Primary Care,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,77,234,3.04,13.8,58.6,18.9,22.5,7.8,True,True,Tier 2 Preferred,8.2,1059,765.0,27.8,6.0,7.7,6.5,6.2,60,False,False,True,True,True,False
2024Q2,CA,Endocrinology,Mid Volume (Decile 2-5),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,18,82,4.56,2.8,64.8,38.0,0.0,5.5,True,False,Tier 3 Non-Pref,5.2,492,333.0,32.4,8.6,7.7,7.7,6.8,38,True,False,False,True,False,False
2024Q1,IN,Endocrinology,Low Volume (Decile 6-10),True,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,14,84,6.0,4.7,47.4,36.8,15.9,5.5,True,False,Tier 3 Non-Pref,8.5,492,401.0,18.5,8.4,7.9,7.1,7.8,28,True,False,False,True,False,False
2024Q4,MD,Primary Care,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,18,73,4.06,7.3,42.3,40.1,17.6,7.9,True,False,Tier 2 Preferred,5.3,812,607.0,25.2,6.1,7.7,7.0,6.4,45,False,False,False,True,False,False
2024Q3,AZ,Obesity Medicine,Mid Volume (Decile 2-5),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,49,258,5.27,6.7,48.8,32.0,19.2,10.3,True,False,Not Covered,7.4,624,501.0,19.8,7.6,6.7,6.8,6.4,51,True,False,False,True,False,False
2024Q1,GA,Primary Care,Mid Volume (Decile 2-5),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,33,202,6.12,8.3,65.1,28.1,6.8,8.4,False,True,Tier 3 Non-Pref,4.9,743,467.0,37.2,6.6,7.4,8.1,3.9,-1,True,False,False,True,False,False
2024Q4,PA,Primary Care,Mid Volume (Decile 2-5),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,32,99,3.09,3.0,44.7,20.1,35.2,5.1,True,True,Tier 2 Preferred,6.9,812,553.0,31.9,7.2,7.3,6.2,7.6,44,False,False,True,True,False,False
2024Q4,NJ,Primary Care,High Volume (Top Decile),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,30,183,6.1,11.8,65.0,27.0,8.0,10.7,True,False,Tier 2 Preferred,9.0,1059,826.0,22.0,7.6,7.3,8.0,5.2,55,False,False,False,True,True,False
2025Q1,NC,Primary Care,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,42,204,4.86,10.4,55.1,29.6,15.3,8.5,True,False,Not Covered,6.9,1059,819.0,22.6,7.6,6.6,8.1,6.0,34,True,True,True,True,True,False
2024Q3,NC,Internal Medicine,Mid Volume (Decile 2-5),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,62,253,4.08,8.8,51.1,20.6,28.4,8.5,False,False,Not Covered,7.5,624,492.0,21.1,6.9,5.6,5.9,6.4,-9,True,False,False,True,False,False
2025Q1,CA,Primary Care,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,38,112,2.95,5.9,45.3,23.4,31.3,8.9,True,False,Not Covered,4.5,743,571.0,23.2,7.5,5.8,8.7,2.6,43,True,False,True,True,False,False
2024Q2,MD,Internal Medicine,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,69,249,3.61,10.6,40.6,31.9,27.5,5.5,True,True,Specialty,8.5,624,463.0,25.7,8.9,6.7,6.5,3.6,38,True,True,False,True,False,False
2024Q1,IN,Internal Medicine,Non-Writer,False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,39,142,3.64,4.8,58.5,21.7,19.8,11.1,True,False,Not Covered,4.5,587,372.0,36.7,7.6,7.2,5.9,4.0,25,False,False,True,True,False,False
2024Q3,NC,Endocrinology,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,33,197,5.97,14.5,59.2,28.1,12.8,7.8,True,True,Tier 2 Preferred,8.9,1023,610.0,40.4,8.3,8.2,8.3,5.7,33,False,True,False,True,False,True
2025Q1,AZ,Endocrinology,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,74,313,4.23,7.9,40.7,32.6,26.7,10.5,True,False,Specialty,3.8,624,363.0,41.9,6.5,9.4,6.3,5.3,58,True,True,False,True,False,False
2024Q3,TN,Endocrinology,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,91,520,5.71,13.5,56.9,38.5,4.6,9.4,True,False,Tier 3 Non-Pref,4.4,1059,667.0,37.0,7.4,7.3,8.3,6.2,1,False,True,False,True,True,False
2024Q3,IL,Internal Medicine,Mid Volume (Decile 2-5),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,48,138,2.88,23.4,41.1,33.5,25.4,3.2,True,False,Specialty,6.9,936,691.0,26.1,7.5,8.9,7.9,6.4,44,True,False,False,True,False,True
2024Q2,IL,Cardiology,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,28,148,5.29,13.2,41.4,22.4,36.2,5.3,False,True,Tier 3 Non-Pref,7.6,1059,775.0,26.8,7.5,4.9,7.8,5.6,31,True,True,False,True,True,False
2025Q1,CA,Obesity Medicine,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,58,251,4.33,8.0,58.5,27.6,13.9,8.1,False,False,Specialty,8.4,743,507.0,31.8,6.6,8.5,7.1,4.7,11,True,False,False,True,False,False
2024Q1,NC,Cardiology,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,48,202,4.21,13.4,65.0,35.1,0.0,3.3,True,True,Not Covered,4.2,1059,726.0,31.5,7.3,8.3,7.5,7.0,68,False,False,False,True,True,False
2024Q1,TX,Endocrinology,Low Volume (Decile 6-10),True,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,87,357,4.1,21.2,54.3,31.9,13.7,11.5,True,True,Tier 3 Non-Pref,8.1,1023,722.0,29.4,9.5,8.3,7.3,5.5,83,False,True,False,True,False,True
